"competencia","cnes","nome_estabelecimento","cod_municipio","municipio","uf","tipo_estabelecimento","subtipo_estabelecimento","natureza_juridica","gestao","atende_sus","codigo_habilitacao","tipo_habilitacao","descricao_habilitacao","origem_habilitacao","linha_cuidado","sublinha_cuidado","componente_rede","nivel_complexidade","usar_observatorio","prioridade","criterio_classificacao","status_validacao","competencia_inicio","competencia_fim","numero_leitos","portaria","data_atualizacao","fonte","arquivo_origem","data_processamento"
"202601","3205300011819","HOSPITAL SAO LUCAS","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","1601","H","UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM NEUROLOGIA/NEUROCIRURGIA*. ","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","012008","999999","","SAS 646","15/12/2008","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011819","HOSPITAL SAO LUCAS","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","2301","H","UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM TERAPIA NUTRICIONAL*","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052009","999999","","SAS 120 RETIF","28/05/2009","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011819","HOSPITAL SAO LUCAS","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","2304","H","ENTERAL E PARENTERAL","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052009","999999","","SAS 120 RETIF","28/05/2009","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011819","HOSPITAL SAO LUCAS","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","8274","I","UTI ADULTO RUE TIPO II - QUALIFICADOS","","RUE","UTI RUE adulto","Leito crítico RUE","Média/Alta","Sim","Alta","Descrição inequívoca de UTI adulto RUE tipo II/III.","validado","122015","999999","10","474/SAES/MS","10/06/2021","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","0801","H","UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE CARDIOVASCULAR*","","Cardiovascular","Alta complexidade cardiovascular","Atenção cardiovascular de alta complexidade","Alta complexidade","Sim","Alta","Descrição contém cirurgia vascular.","revisar","052012","999999","","SAS 498","29/11/2012","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","2601","H","UNIDADE DE TERAPIA INTENSIVA ADULTO - UTI-A TIPO II","","UTI / cuidado crítico","UTI adulto","UTI adulto","Alta complexidade","Sim","Alta","Descrição contém UTI adulto.","validado","052011","999999","38","3676/GM/MS","06/01/2022","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","1617","H","CENTRO DE ATENDIMENTO DE URGENCIA TIPO III AOS PACIENTES COM AVC","","RUE","Atendimento ao AVC","Urgência hospitalar especializada","Média/Alta","Sim","Alta","Descrição contém AVC.","revisar","042014","999999","","PT SAS  246","03/04/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","2304","H","ENTERAL E PARENTERAL","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","072013","999999","","PT SAS 716","03/07/2013","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","8210","I","Leito de Cuidado Integral ao Paciente com AVC","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","042014","999999","21","PT SAS 246","03/04/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","8274","I","UTI ADULTO RUE TIPO II - QUALIFICADOS","","RUE","UTI RUE adulto","Leito crítico RUE","Média/Alta","Sim","Alta","Descrição inequívoca de UTI adulto RUE tipo II/III.","validado","122015","999999","13","474/SAES/MS","10/06/2021","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","2301","H","UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM TERAPIA NUTRICIONAL*","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","072013","999999","","PT SAS 716","03/07/2013","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","1618","H","NEUROCIRURGIA ENDOVASCULAR/TROMBECTOMIA MECANICA","","Cardiovascular","Endovascular","Serviço endovascular cardiovascular","Alta complexidade","Sim","Alta","Descrição contém endovascular.","revisar","122023","999999","","REP 1996/GM/MS","15/12/2023","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","0805","H","CIRURGIA VASCULAR","","Cardiovascular","Cirurgia vascular","Cirurgia vascular especializada","Alta complexidade","Sim","Alta","Descrição contém cirurgia vascular.","revisar","052012","999999","","PT SAS 498","30/05/2012","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","1601","H","UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM NEUROLOGIA/NEUROCIRURGIA*. ","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102015","999999","","SAS 1042","07/10/2015","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205306559131","HOSPITAL ESTADUAL CENTRAL HEC","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","2501","H","UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM TRAUMATO-ORTOPEDIA*","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102015","999999","","SAS 1.043","07/10/2015","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201503845419","CEO CENTRO DE ESPECIALIDADES ODONTOLOGICA DE COLATINA","320150","COLATINA","ES",NA,"CEO-III","MUNICIPIO",NA,"Sim","0405","H","CEO III - CENTRO DE ESPECIALIDADES ODONTOLOGICAS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","112010","999999","","PT GM 3440","16/11/2010","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201204572963","CENTRO DE ESPECIALIDADES ODONTOLOGICAS","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,"CEO-III","MUNICIPIO",NA,"Sim","0405","H","CEO III - CENTRO DE ESPECIALIDADES ODONTOLOGICAS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","042025","999999","","GM/MS 6898/2025","08/05/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205200980838","UPA DE RIVIERA DA BARRA ZILDA ARNS","320520","VILA VELHA","ES",NA,"UPA","MUNICIPIO",NA,"Sim","8203","I","QUALIFICACAO UPA 24H NOVA OPCAO VIII","","RUE","UPA","Unidade de Pronto Atendimento","Média/Alta","Sim","Alta","Descrição contém UPA.","validado","112023","112026","","1920/GM/MS","20/11/2023","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205200980838","UPA DE RIVIERA DA BARRA ZILDA ARNS","320520","VILA VELHA","ES",NA,"UPA","MUNICIPIO",NA,"Sim","8243","I","UPA 24H NOVA OPCAO VIII","","RUE","UPA","Unidade de Pronto Atendimento","Média/Alta","Sim","Alta","Descrição contém UPA.","validado","122022","999999","","4578/GM/MS","27/12/2022","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205200980838","UPA DE RIVIERA DA BARRA ZILDA ARNS","320520","VILA VELHA","ES",NA,"UPA","MUNICIPIO",NA,"Sim","7008","G","ESTABELECIMENTO DE SAÚDE PRIVADO AMBULATORIAL COM CONTRATO DE GESTÃO/METAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","012022","999999","","LEI MUNIC.6.214/2019  CONTR.166/2021","21/10/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205200980838","UPA DE RIVIERA DA BARRA ZILDA ARNS","320520","VILA VELHA","ES",NA,"UPA","MUNICIPIO",NA,"Sim","7104","C","ESTABELECIMENTO DE SAUDE SEM GERACAO DE CREDITO NA ALTA COMPLEXIDADE HOSPITALAR","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122021","122026","","4578/GM/MS","21/10/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202652886219","CENTRO ODONTOLOGICO INTEGRADO","320265","IRUPI","ES",NA,NA,"SOCIEDADE EMPRESARIA LIMITADA",NA,"Não","7008","G","ESTABELECIMENTO DE SAÚDE PRIVADO AMBULATORIAL COM CONTRATO DE GESTÃO/METAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","022022","999999","","MINISTERIO DA SAUDE","09/03/2023","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203206371353","LABORATORIO QUALIDADE","320320","LINHARES","ES",NA,NA,"SOCIEDADE EMPRESARIA LIMITADA",NA,"Não","7008","G","ESTABELECIMENTO DE SAÚDE PRIVADO AMBULATORIAL COM CONTRATO DE GESTÃO/METAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","092009","999999","","CONTRATO Nº 1045/2009","15/01/2016","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203206370675","LABORATORIO LOUZADA","320320","LINHARES","ES",NA,NA,"SOCIEDADE EMPRESARIA LIMITADA",NA,"Sim","7008","G","ESTABELECIMENTO DE SAÚDE PRIVADO AMBULATORIAL COM CONTRATO DE GESTÃO/METAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","092009","999999","","CONTRATO Nº 1048/2009","24/03/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201004682270","ALED SERVICOS MEDICOS LTDA","320100","BOA ESPERANCA","ES",NA,NA,"SOCIEDADE EMPRESARIA LIMITADA",NA,"Não","7008","G","ESTABELECIMENTO DE SAÚDE PRIVADO AMBULATORIAL COM CONTRATO DE GESTÃO/METAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","062024","062100","","000000","13/06/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203202360063","LABORATORIO PASTEUR","320320","LINHARES","ES",NA,NA,"SOCIEDADE EMPRESARIA LIMITADA",NA,"Sim","3202","H","LABORATÓRIO DE EXAMES CITOPATOLOGICOS DO COLO DE UTERO - TIPO I","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","092015","999999","0","GM 1338","14/09/2015","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203202360063","LABORATORIO PASTEUR","320320","LINHARES","ES",NA,NA,"SOCIEDADE EMPRESARIA LIMITADA",NA,"Sim","7008","G","ESTABELECIMENTO DE SAÚDE PRIVADO AMBULATORIAL COM CONTRATO DE GESTÃO/METAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","092009","999999","","CONTRATO 1046/2009","26/11/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201502448424","CASA DE SAUDE SANTA MARIA","320150","COLATINA","ES",NA,NA,"SOCIEDADE ANONIMA FECHADA",NA,"Sim","1504","H","ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE","","Nefrologia","Hemodiálise","Terapia renal substitutiva ambulatorial","Média/Alta","Sim","Alta","Descrição contém hemodiálise.","validado","112018","999999","","PT GM 3415","26/11/2018","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201502448424","CASA DE SAUDE SANTA MARIA","320150","COLATINA","ES",NA,NA,"SOCIEDADE ANONIMA FECHADA",NA,"Sim","2601","H","UNIDADE DE TERAPIA INTENSIVA ADULTO - UTI-A TIPO II","","UTI / cuidado crítico","UTI adulto","UTI adulto","Alta complexidade","Sim","Alta","Descrição contém UTI adulto.","validado","042010","999999","1","PT SAS 161","14/04/2010","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201502448424","CASA DE SAUDE SANTA MARIA","320150","COLATINA","ES",NA,NA,"SOCIEDADE ANONIMA FECHADA",NA,"Sim","7008","G","ESTABELECIMENTO DE SAÚDE PRIVADO AMBULATORIAL COM CONTRATO DE GESTÃO/METAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","062023","062028","","CONTRATO DE GESTAO","13/11/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201502448424","CASA DE SAUDE SANTA MARIA","320150","COLATINA","ES",NA,NA,"SOCIEDADE ANONIMA FECHADA",NA,"Sim","8116","I","DRC CATEGORIA I","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122023","999999","","1992/GM/MS","21/12/2023","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201502448424","CASA DE SAUDE SANTA MARIA","320150","COLATINA","ES",NA,NA,"SOCIEDADE ANONIMA FECHADA",NA,"Sim","1505","H","ATENCAO ESPECIALIZADA EM DRC COM DIALISE PERITONEAL","","Nefrologia","Diálise peritoneal","Terapia renal substitutiva ambulatorial","Média/Alta","Sim","Alta","Descrição contém diálise peritoneal.","validado","112018","999999","","PT GM 3415","26/11/2018","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201902403129","CENTRO MUNICIPAL DE SAUDE DR HUMBERTO SALEME DO VALLE","320190","DOMINGOS MARTINS","ES",NA,NA,"MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201902403129","CENTRO MUNICIPAL DE SAUDE DR HUMBERTO SALEME DO VALLE","320190","DOMINGOS MARTINS","ES",NA,NA,"MUNICIPIO",NA,"Sim","3801","H","PROGRAMA MAIS ACESSO A ESPECIALISTAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102025","999999","0","PORTARIA SAES/MS Nº 1.640/2024","22/10/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205206676898","CENTRO MUNICIPAL DE ATENCAO SECUNDARIA MAIS SAUDE","320520","VILA VELHA","ES",NA,NA,"MUNICIPIO",NA,"Sim","3801","H","PROGRAMA MAIS ACESSO A ESPECIALISTAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","112025","999999","0","6904/2025","20/01/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205062403358","POLICLINICA DE VENDA NOVA DO IMIGRANTE","320506","VENDA NOVA DO IMIGRANTE","ES",NA,"OUTROS","MUNICIPIO",NA,"Sim","3801","H","PROGRAMA MAIS ACESSO A ESPECIALISTAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102025","999999","0","PORTARIA 701/2023","15/12/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203002650533","SANTA CASA DE IUNA","320300","IUNA","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","3801","H","PROGRAMA MAIS ACESSO A ESPECIALISTAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102025","122026","0","CIB004/2025","15/01/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203002650533","SANTA CASA DE IUNA","320300","IUNA","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","6001","F","HOSPITAL FILANTROPICO","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122006","999999","","GM 3123","26/01/2007","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011991","AFPES","320530","VITORIA","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","1505","H","ATENCAO ESPECIALIZADA EM DRC COM DIALISE PERITONEAL","","Nefrologia","Diálise peritoneal","Terapia renal substitutiva ambulatorial","Média/Alta","Sim","Alta","Descrição contém diálise peritoneal.","validado","112018","999999","","PT GM 3415","26/11/2018","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011991","AFPES","320530","VITORIA","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","3801","H","PROGRAMA MAIS ACESSO A ESPECIALISTAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102025","122026","0","CIB 004/2025","16/01/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011991","AFPES","320530","VITORIA","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","1504","H","ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE","","Nefrologia","Hemodiálise","Terapia renal substitutiva ambulatorial","Média/Alta","Sim","Alta","Descrição contém hemodiálise.","validado","112018","999999","","PT GM 3415","26/11/2018","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205300011991","AFPES","320530","VITORIA","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","2601","H","UNIDADE DE TERAPIA INTENSIVA ADULTO - UTI-A TIPO II","","UTI / cuidado crítico","UTI adulto","UTI adulto","Alta complexidade","Sim","Alta","Descrição contém UTI adulto.","validado","062023","999999","14","RP 468/GM/MS","13/06/2023","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200609957324","CENTRO DE HEMODIALISE DE ARACRUZ","320060","ARACRUZ","ES",NA,"OUTROS","MUNICIPIO",NA,"Sim","1504","H","ATENCAO ESPECIALIZADA EM DRC COM HEMODIALISE","","Nefrologia","Hemodiálise","Terapia renal substitutiva ambulatorial","Média/Alta","Sim","Alta","Descrição contém hemodiálise.","validado","122024","999999","","5905/GM/MS","10/12/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200609957324","CENTRO DE HEMODIALISE DE ARACRUZ","320060","ARACRUZ","ES",NA,"OUTROS","MUNICIPIO",NA,"Sim","1506","H","ATENCAO ESPECIALIZADA EM DRC NOS ESTAGIOS 4 E 5 (PRE-DIALITICO)","","Nefrologia","DRC pré-dialítica","Atenção nefrológica ambulatorial","Média/Alta","Sim","Alta","Descrição contém termos de nefrologia/diálise/renal.","revisar","122024","999999","","5905/GM/MS","26/02/2025","CNES","rlEstabSipac202601","2026-05-21"
